mdl-(1,2,0)-236-79ECB17438A44F6F	vertices = (vtx-C08-248-n1-1, vtx-A05-93-0-2, vtx-A09-151-0-2)	Δ = 236	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 8 x (irr-C8-16-q)	(2) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 2 x (irr-A9-45)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-A9-10)
mdl-(1,2,0)-236-7B52FD7EBF65C2AE	vertices = (vtx-C08-248-n1-1, vtx-D06-94-0-2, vtx-A10-166-0-2)	Δ = 236	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 7 x (irr-C8-16-q)	(2) : 2 x (irr-D6-32-q)	(3) : 2 x (irr-A10-55)	(1,2) : 0.5 x (irr-C8-16-q, irr-D6-12)	(1,3) : 1 x (irr-C8-16-q, irr-A10-11)
mdl-(1,2,0)-236-BB91E082D34A0950	vertices = (vtx-C08-248-n1-1, vtx-B06-103-0-2, vtx-C05-149-0-2)	Δ = 236	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 7.5 x (irr-C8-16-q)	(2) : 1 x (irr-B6-13) + 1 x (irr-B6-64-q)	(3) : 1 x (irr-C5-44)	(1,2) : 0.5 x (irr-C8-16-q, irr-B6-13)	(1,3) : 1 x (irr-C8-16-q, irr-C5-10-q)
mdl-(1,2,0)-236-0ABB84952E2B907B	vertices = (vtx-C08-248-n1-1, vtx-B06-103-0-2, vtx-A11-181-0-2)	Δ = 236	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 5.5 x (irr-C8-16-q)	(2) : 1 x (irr-B6-13) + 1 x (irr-B6-64-q)	(3) : 2 x (irr-A11-66)	(1,2) : 0.5 x (irr-C8-16-q, irr-B6-13)	(1,3) : 1 x (irr-C8-16-q, irr-A11-12)
mdl-(1,2,0)-236-EDBDA728A467BD56	vertices = (vtx-C08-248-n1-1, vtx-A06-106-0-2, vtx-A06-106-0-2)	Δ = 236	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 10 x (irr-C8-16-q)	(2) : 2 x (irr-A6-21)	(3) : 2 x (irr-A6-21)	(1,2) : 1 x (irr-C8-16-q, irr-A6-7)	(1,3) : 1 x (irr-C8-16-q, irr-A6-7)
mdl-(1,2,0)-236-EA12F1970326D2DE	vertices = (vtx-C08-248-n1-1, vtx-D07-113-0-2, vtx-C06-179-0-2)	Δ = 236	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 5 x (irr-C8-16-q)	(2) : 2 x (irr-D7-14) + 1 x (irr-D7-64)	(3) : 1 x (irr-C6-65)	(1,2) : 0.5 x (irr-C8-16-q, irr-D7-14)	(1,3) : 1 x (irr-C8-16-q, irr-C6-12-q)
mdl-(1,2,0)-236-9BF19AEFD1AF9975	vertices = (vtx-C08-248-n1-1, vtx-D07-113-0-2, vtx-A13-211-0-2)	Δ = 236	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-C8-16-q)	(2) : 2 x (irr-D7-14) + 1 x (irr-D7-64)	(3) : 2 x (irr-A13-91)	(1,2) : 0.5 x (irr-C8-16-q, irr-D7-14)	(1,3) : 1 x (irr-C8-16-q, irr-A13-14)
mdl-(1,2,0)-237-8201B40732E24279	vertices = (vtx-C08-248-n1-1, vtx-G02-56-0-2, vtx-C05-149-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 10.5 x (irr-C8-16-q)	(2) : 2 x (irr-G2-7)	(3) : 1 x (irr-C5-44)	(1,2) : 0.5 x (irr-C8-16-q, irr-G2-7)	(1,3) : 1 x (irr-C8-16-q, irr-C5-10-q)
mdl-(1,2,0)-237-EF7C5960CB995A41	vertices = (vtx-C08-248-n1-1, vtx-G02-56-0-2, vtx-A11-181-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 8.5 x (irr-C8-16-q)	(2) : 2 x (irr-G2-7)	(3) : 2 x (irr-A11-66)	(1,2) : 0.5 x (irr-C8-16-q, irr-G2-7)	(1,3) : 1 x (irr-C8-16-q, irr-A11-12)
mdl-(1,2,0)-237-058591BDF5C47BD6	vertices = (vtx-C08-248-n1-1, vtx-A03-61-0-2, vtx-A08-136-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 11 x (irr-C8-16-q)	(2) : 2 x (irr-A3-6)	(3) : 2 x (irr-A8-36)	(1,2) : 1 x (irr-C8-16-q, irr-A3-4)	(1,3) : 1 x (irr-C8-16-q, irr-A8-9)
mdl-(1,2,0)-237-B3386BBF5D899B0F	vertices = (vtx-C08-248-n1-1, vtx-B03-64-0-2, vtx-C05-149-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 10 x (irr-C8-16-q)	(2) : 3 x (irr-B3-7)	(3) : 1 x (irr-C5-44)	(1,2) : 0.5 x (irr-C8-16-q, irr-B3-8)	(1,3) : 1 x (irr-C8-16-q, irr-C5-10-q)
mdl-(1,2,0)-237-5E6564F73C79A956	vertices = (vtx-C08-248-n1-1, vtx-B03-64-0-2, vtx-A11-181-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 8 x (irr-C8-16-q)	(2) : 3 x (irr-B3-7)	(3) : 2 x (irr-A11-66)	(1,2) : 0.5 x (irr-C8-16-q, irr-B3-8)	(1,3) : 1 x (irr-C8-16-q, irr-A11-12)
mdl-(1,2,0)-237-EBC8193853A10D1A	vertices = (vtx-C08-248-n1-1, vtx-D04-68-0-2, vtx-C07-209-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 6 x (irr-C8-16-q)	(2) : 4 x (irr-D4-8a)	(3) : 1 x (irr-C7-90)	(1,2) : 0.5 x (irr-C8-16-q, irr-D4-8b)	(1,3) : 1 x (irr-C8-16-q, irr-C7-14-q)
mdl-(1,2,0)-237-819098B7C3A85721	vertices = (vtx-C08-248-n1-1, vtx-D04-68-0-2, vtx-A15-241-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 4 x (irr-C8-16-q)	(2) : 4 x (irr-D4-8a)	(3) : 2 x (irr-A15-120)	(1,2) : 0.5 x (irr-C8-16-q, irr-D4-8b)	(1,3) : 1 x (irr-C8-16-q, irr-A15-16)
mdl-(1,2,0)-237-ABB497E476E01DFA	vertices = (vtx-C08-248-n1-1, vtx-A04-76-0-2, vtx-C03-89-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 13 x (irr-C8-16-q)	(2) : 2 x (irr-A4-10)	(3) : 1 x (irr-C3-14a)	(1,2) : 1 x (irr-C8-16-q, irr-A4-5)	(1,3) : 1 x (irr-C8-16-q, irr-C3-6-q)
mdl-(1,2,0)-237-A90DD18362841EAC	vertices = (vtx-C08-248-n1-1, vtx-A04-76-0-2, vtx-A07-121-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 11 x (irr-C8-16-q)	(2) : 2 x (irr-A4-10)	(3) : 2 x (irr-A7-28)	(1,2) : 1 x (irr-C8-16-q, irr-A4-5)	(1,3) : 1 x (irr-C8-16-q, irr-A7-8)
mdl-(1,2,0)-237-CD47EA186DB3F7AC	vertices = (vtx-C08-248-n1-1, vtx-C03-89-0-2, vtx-A05-92-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-C8-16-q, irr-C3-6-q)	(1,3) : 1 x (irr-C8-16-q, irr-A5-6)
mdl-(1,2,0)-237-5B7F8E9B43542412	vertices = (vtx-C08-248-n1-1, vtx-A05-91-0-2, vtx-A06-106-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 11 x (irr-C8-16-q)	(2) : 2 x (irr-A5-15)	(3) : 2 x (irr-A6-21)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-A6-7)
mdl-(1,2,0)-237-FEC43AEC411EFBFE	vertices = (vtx-C08-248-n1-1, vtx-C03-91-0-2, vtx-A06-106-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 11 x (irr-C8-16-q)	(2) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 2 x (irr-A6-21)	(1,2) : 1 x (irr-C8-16-q, irr-C3-6-q)	(1,3) : 1 x (irr-C8-16-q, irr-A6-7)
mdl-(1,2,0)-237-F5BFB96722DF2BC8	vertices = (vtx-C08-248-n1-1, vtx-A05-92-0-2, vtx-A07-121-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 10 x (irr-C8-16-q)	(2) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(3) : 2 x (irr-A7-28)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-A7-8)
mdl-(1,2,0)-237-41547E4DDA0F3B41	vertices = (vtx-C08-248-n1-1, vtx-A05-93-0-2, vtx-A08-136-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 9 x (irr-C8-16-q)	(2) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 2 x (irr-A8-36)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-A8-9)
mdl-(1,2,0)-237-98708977D3681894	vertices = (vtx-C08-248-n1-1, vtx-D06-94-0-2, vtx-C04-119-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 10 x (irr-C8-16-q)	(2) : 2 x (irr-D6-32-q)	(3) : 1 x (irr-C4-27)	(1,2) : 0.5 x (irr-C8-16-q, irr-D6-12)	(1,3) : 1 x (irr-C8-16-q, irr-C4-8-q)
mdl-(1,2,0)-237-0CF8CE7B24A457AE	vertices = (vtx-C08-248-n1-1, vtx-D06-94-0-2, vtx-A09-151-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 8 x (irr-C8-16-q)	(2) : 2 x (irr-D6-32-q)	(3) : 2 x (irr-A9-45)	(1,2) : 0.5 x (irr-C8-16-q, irr-D6-12)	(1,3) : 1 x (irr-C8-16-q, irr-A9-10)
mdl-(1,2,0)-237-2561785EEBC12ED3	vertices = (vtx-C08-248-n1-1, vtx-B06-103-0-2, vtx-A10-166-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 6.5 x (irr-C8-16-q)	(2) : 1 x (irr-B6-13) + 1 x (irr-B6-64-q)	(3) : 2 x (irr-A10-55)	(1,2) : 0.5 x (irr-C8-16-q, irr-B6-13)	(1,3) : 1 x (irr-C8-16-q, irr-A10-11)
mdl-(1,2,0)-237-E7F6AEE6FEA7495D	vertices = (vtx-C08-248-n1-1, vtx-D07-113-0-2, vtx-A12-196-0-2)	Δ = 237	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 4 x (irr-C8-16-q)	(2) : 2 x (irr-D7-14) + 1 x (irr-D7-64)	(3) : 2 x (irr-A12-78)	(1,2) : 0.5 x (irr-C8-16-q, irr-D7-14)	(1,3) : 1 x (irr-C8-16-q, irr-A12-13)
mdl-(1,2,0)-238-155C85B2468359C8	vertices = (vtx-C08-248-n1-1, vtx-G02-56-0-2, vtx-A10-166-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 9.5 x (irr-C8-16-q)	(2) : 2 x (irr-G2-7)	(3) : 2 x (irr-A10-55)	(1,2) : 0.5 x (irr-C8-16-q, irr-G2-7)	(1,3) : 1 x (irr-C8-16-q, irr-A10-11)
mdl-(1,2,0)-238-5F0B9802EEBF9AD1	vertices = (vtx-C08-248-n1-1, vtx-A03-61-0-2, vtx-C03-89-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 14 x (irr-C8-16-q)	(2) : 2 x (irr-A3-6)	(3) : 1 x (irr-C3-14a)	(1,2) : 1 x (irr-C8-16-q, irr-A3-4)	(1,3) : 1 x (irr-C8-16-q, irr-C3-6-q)
mdl-(1,2,0)-238-2878389BE0178A14	vertices = (vtx-C08-248-n1-1, vtx-A03-61-0-2, vtx-A07-121-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 2 x (irr-A3-6)	(3) : 2 x (irr-A7-28)	(1,2) : 1 x (irr-C8-16-q, irr-A3-4)	(1,3) : 1 x (irr-C8-16-q, irr-A7-8)
mdl-(1,2,0)-238-BAD0DD70B9E0918B	vertices = (vtx-C08-248-n1-1, vtx-B03-64-0-2, vtx-A10-166-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 9 x (irr-C8-16-q)	(2) : 3 x (irr-B3-7)	(3) : 2 x (irr-A10-55)	(1,2) : 0.5 x (irr-C8-16-q, irr-B3-8)	(1,3) : 1 x (irr-C8-16-q, irr-A10-11)
mdl-(1,2,0)-238-E1B8D4D18EB241E6	vertices = (vtx-C08-248-n1-1, vtx-D04-68-0-2, vtx-A14-226-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 5 x (irr-C8-16-q)	(2) : 4 x (irr-D4-8a)	(3) : 2 x (irr-A14-105)	(1,2) : 0.5 x (irr-C8-16-q, irr-D4-8b)	(1,3) : 1 x (irr-C8-16-q, irr-A14-15)
mdl-(1,2,0)-238-A9FA008433E57178	vertices = (vtx-C08-248-n1-1, vtx-A04-76-0-2, vtx-A06-106-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 2 x (irr-A4-10)	(3) : 2 x (irr-A6-21)	(1,2) : 1 x (irr-C8-16-q, irr-A4-5)	(1,3) : 1 x (irr-C8-16-q, irr-A6-7)
mdl-(1,2,0)-238-9D73258F83557FEC	vertices = (vtx-C08-248-n1-1, vtx-C03-89-0-2, vtx-A05-93-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 1 x (irr-C3-14a)	(3) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-C8-16-q, irr-C3-6-q)	(1,3) : 1 x (irr-C8-16-q, irr-A5-6)
mdl-(1,2,0)-238-E78E3D55EF04CF32	vertices = (vtx-C08-248-n1-1, vtx-A05-91-0-2, vtx-A05-91-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 2 x (irr-A5-15)	(3) : 2 x (irr-A5-15)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-A5-6)
mdl-(1,2,0)-238-6136BFA11CFAD293	vertices = (vtx-C08-248-n1-1, vtx-A05-91-0-2, vtx-C03-91-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 2 x (irr-A5-15)	(3) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-C3-6-q)
mdl-(1,2,0)-238-EE6614FFA3CF24A1	vertices = (vtx-C08-248-n1-1, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-C8-16-q, irr-C3-6-q)	(1,3) : 1 x (irr-C8-16-q, irr-C3-6-q)
mdl-(1,2,0)-238-B5B86D78992BAE57	vertices = (vtx-C08-248-n1-1, vtx-A05-92-0-2, vtx-A06-106-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 11 x (irr-C8-16-q)	(2) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(3) : 2 x (irr-A6-21)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-A6-7)
mdl-(1,2,0)-238-BFC1E2FBB3C0D345	vertices = (vtx-C08-248-n1-1, vtx-A05-93-0-2, vtx-A07-121-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 10 x (irr-C8-16-q)	(2) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 2 x (irr-A7-28)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-A7-8)
mdl-(1,2,0)-238-EB91C32B5CF07567	vertices = (vtx-C08-248-n1-1, vtx-D06-94-0-2, vtx-A08-136-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 9 x (irr-C8-16-q)	(2) : 2 x (irr-D6-32-q)	(3) : 2 x (irr-A8-36)	(1,2) : 0.5 x (irr-C8-16-q, irr-D6-12)	(1,3) : 1 x (irr-C8-16-q, irr-A8-9)
mdl-(1,2,0)-238-D6731C06DC9DC122	vertices = (vtx-C08-248-n1-1, vtx-B06-103-0-2, vtx-C04-119-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 9.5 x (irr-C8-16-q)	(2) : 1 x (irr-B6-13) + 1 x (irr-B6-64-q)	(3) : 1 x (irr-C4-27)	(1,2) : 0.5 x (irr-C8-16-q, irr-B6-13)	(1,3) : 1 x (irr-C8-16-q, irr-C4-8-q)
mdl-(1,2,0)-238-B18CFCE1E2F7ED50	vertices = (vtx-C08-248-n1-1, vtx-B06-103-0-2, vtx-A09-151-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 7.5 x (irr-C8-16-q)	(2) : 1 x (irr-B6-13) + 1 x (irr-B6-64-q)	(3) : 2 x (irr-A9-45)	(1,2) : 0.5 x (irr-C8-16-q, irr-B6-13)	(1,3) : 1 x (irr-C8-16-q, irr-A9-10)
mdl-(1,2,0)-238-89F522AF26456DFC	vertices = (vtx-C08-248-n1-1, vtx-D07-113-0-2, vtx-C05-149-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 7 x (irr-C8-16-q)	(2) : 2 x (irr-D7-14) + 1 x (irr-D7-64)	(3) : 1 x (irr-C5-44)	(1,2) : 0.5 x (irr-C8-16-q, irr-D7-14)	(1,3) : 1 x (irr-C8-16-q, irr-C5-10-q)
mdl-(1,2,0)-238-D4368619388F2C86	vertices = (vtx-C08-248-n1-1, vtx-D07-113-0-2, vtx-A11-181-0-2)	Δ = 238	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 5 x (irr-C8-16-q)	(2) : 2 x (irr-D7-14) + 1 x (irr-D7-64)	(3) : 2 x (irr-A11-66)	(1,2) : 0.5 x (irr-C8-16-q, irr-D7-14)	(1,3) : 1 x (irr-C8-16-q, irr-A11-12)
mdl-(1,2,0)-239-CAD579440198C463	vertices = (vtx-C08-248-n1-1, vtx-G02-56-0-2, vtx-C04-119-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12.5 x (irr-C8-16-q)	(2) : 2 x (irr-G2-7)	(3) : 1 x (irr-C4-27)	(1,2) : 0.5 x (irr-C8-16-q, irr-G2-7)	(1,3) : 1 x (irr-C8-16-q, irr-C4-8-q)
mdl-(1,2,0)-239-42C6280854D5D34A	vertices = (vtx-C08-248-n1-1, vtx-G02-56-0-2, vtx-A09-151-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 10.5 x (irr-C8-16-q)	(2) : 2 x (irr-G2-7)	(3) : 2 x (irr-A9-45)	(1,2) : 0.5 x (irr-C8-16-q, irr-G2-7)	(1,3) : 1 x (irr-C8-16-q, irr-A9-10)
mdl-(1,2,0)-239-289961FB8A47B969	vertices = (vtx-C08-248-n1-1, vtx-A03-61-0-2, vtx-A06-106-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 13 x (irr-C8-16-q)	(2) : 2 x (irr-A3-6)	(3) : 2 x (irr-A6-21)	(1,2) : 1 x (irr-C8-16-q, irr-A3-4)	(1,3) : 1 x (irr-C8-16-q, irr-A6-7)
mdl-(1,2,0)-239-9CE5EA92B53061FE	vertices = (vtx-C08-248-n1-1, vtx-B03-64-0-2, vtx-C04-119-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 3 x (irr-B3-7)	(3) : 1 x (irr-C4-27)	(1,2) : 0.5 x (irr-C8-16-q, irr-B3-8)	(1,3) : 1 x (irr-C8-16-q, irr-C4-8-q)
mdl-(1,2,0)-239-36229417390D6565	vertices = (vtx-C08-248-n1-1, vtx-B03-64-0-2, vtx-A09-151-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 10 x (irr-C8-16-q)	(2) : 3 x (irr-B3-7)	(3) : 2 x (irr-A9-45)	(1,2) : 0.5 x (irr-C8-16-q, irr-B3-8)	(1,3) : 1 x (irr-C8-16-q, irr-A9-10)
mdl-(1,2,0)-239-BF2E45E4DC321ED0	vertices = (vtx-C08-248-n1-1, vtx-D04-68-0-2, vtx-C06-179-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 8 x (irr-C8-16-q)	(2) : 4 x (irr-D4-8a)	(3) : 1 x (irr-C6-65)	(1,2) : 0.5 x (irr-C8-16-q, irr-D4-8b)	(1,3) : 1 x (irr-C8-16-q, irr-C6-12-q)
mdl-(1,2,0)-239-AC8D37A0EA2466C3	vertices = (vtx-C08-248-n1-1, vtx-D04-68-0-2, vtx-A13-211-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 6 x (irr-C8-16-q)	(2) : 4 x (irr-D4-8a)	(3) : 2 x (irr-A13-91)	(1,2) : 0.5 x (irr-C8-16-q, irr-D4-8b)	(1,3) : 1 x (irr-C8-16-q, irr-A13-14)
mdl-(1,2,0)-239-11BD47F64B8940C2	vertices = (vtx-C08-248-n1-1, vtx-A04-76-0-2, vtx-A05-91-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 13 x (irr-C8-16-q)	(2) : 2 x (irr-A4-10)	(3) : 2 x (irr-A5-15)	(1,2) : 1 x (irr-C8-16-q, irr-A4-5)	(1,3) : 1 x (irr-C8-16-q, irr-A5-6)
mdl-(1,2,0)-239-DA275122F5F6D754	vertices = (vtx-C08-248-n1-1, vtx-A04-76-0-2, vtx-C03-91-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 13 x (irr-C8-16-q)	(2) : 2 x (irr-A4-10)	(3) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-C8-16-q, irr-A4-5)	(1,3) : 1 x (irr-C8-16-q, irr-C3-6-q)
mdl-(1,2,0)-239-3A21F56080E049CD	vertices = (vtx-C08-248-n1-1, vtx-C03-89-0-2, vtx-D06-94-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 1 x (irr-C3-14a)	(3) : 2 x (irr-D6-32-q)	(1,2) : 1 x (irr-C8-16-q, irr-C3-6-q)	(1,3) : 0.5 x (irr-C8-16-q, irr-D6-12)
mdl-(1,2,0)-239-AE220C9C54B9D7EB	vertices = (vtx-C08-248-n1-1, vtx-A05-91-0-2, vtx-A05-92-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 2 x (irr-A5-15)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-A5-6)
mdl-(1,2,0)-239-DC3B7143C3636ACE	vertices = (vtx-C08-248-n1-1, vtx-C03-91-0-2, vtx-A05-92-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 12 x (irr-C8-16-q)	(2) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-C8-16-q, irr-C3-6-q)	(1,3) : 1 x (irr-C8-16-q, irr-A5-6)
mdl-(1,2,0)-239-24E8198BD68F1231	vertices = (vtx-C08-248-n1-1, vtx-A05-93-0-2, vtx-A06-106-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 11 x (irr-C8-16-q)	(2) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 2 x (irr-A6-21)	(1,2) : 1 x (irr-C8-16-q, irr-A5-6)	(1,3) : 1 x (irr-C8-16-q, irr-A6-7)
mdl-(1,2,0)-239-1F090D9A441FA256	vertices = (vtx-C08-248-n1-1, vtx-D06-94-0-2, vtx-A07-121-0-2)	Δ = 239	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 10 x (irr-C8-16-q)	(2) : 2 x (irr-D6-32-q)	(3) : 2 x (irr-A7-28)	(1,2) : 0.5 x (irr-C8-16-q, irr-D6-12)	(1,3) : 1 x (irr-C8-16-q, irr-A7-8)
